Element,Type,"Nuclet ID","Nuclet Type","Particle ID",X,Y,Z,Xn,Yn,Zn
"Max Cu isotope 80",proton,N00,initial,P12,289.3134137628,78.539708072678,-60.129884637113,95.95,87.15,88.25
"Max Cu isotope 80",proton,N00,initial,P13,231.04066666927,5.1093611086829,-92.489946301468,142.75,8.6,49.85
"Max Cu isotope 80",proton,N00,initial,P14,151.52194285476,38.205307397576,-142.70469415661,142.75,8.6,-49.85
"Max Cu isotope 80",proton,N00,initial,P15,148.54054763181,137.12982361921,-149.02560175278,95.95,87.15,-88.25
"Max Cu isotope 80",proton,N00,initial,P16,92.18824001718,236.08641897352,5.4335179598166,-95.95,87.15,-88.25
"Max Cu isotope 80",proton,N00,initial,P17,67.683569618831,185.42838177826,87.092484988505,-142.75,8.6,-49.85
"Max Cu isotope 80",proton,N00,initial,P18,147.20229343333,152.33243548937,137.30723284365,-142.75,8.6,49.85
"Max Cu isotope 80",proton,N00,initial,P19,232.96110614817,177.49630342698,94.329235075487,-95.95,87.15,88.25
"Max Cu isotope 80",neutron,N00,initial,U00,236.73283620031,90.030913074596,-144.50892570063,142.5,95,0
"Max Cu isotope 80",neutron,N00,initial,U01,314.70041208425,27.373785193867,-142.0450662918,195.72263321808,85.817741904317,84.225688576967
"Max Cu isotope 80",neutron,N00,initial,U03,180.34696638639,83.292117496542,-226.88702646869,195.72263321808,85.817741904317,-84.225688576967
"Max Cu isotope 80",neutron,N00,initial,U10,153.04129023799,236.9961536998,84.885806545804,-142.5,95,0
"Max Cu isotope 80",neutron,N00,initial,U11,65.397283903326,285.14772371896,88.184840490118,-195.72263321808,85.817741904317,-84.225688576967
"Max Cu isotope 80",neutron,N00,initial,U13,199.75072960118,229.22939141628,173.02680066701,-195.72263321808,85.817741904317,84.225688576967
"Max Cu isotope 80",nuclet,N01,final,N01,-144.8307,88.476,0,0,0,0
"Max Cu isotope 80",proton,N01,final,P0,-190.0698200632,97.878760820226,65.442205073368,61.11,51.8,0
"Max Cu isotope 80",proton,N01,final,P1,-142.44328398234,11.199268210951,47.151531987434,77.1,-47.5,0
"Max Cu isotope 80",proton,N01,final,P2,-154.1793613,160.90364401044,-32.931914839472,-61.11,51.8,0
"Max Cu isotope 80",proton,N01,final,P3,-97.161752798514,90.715198401851,-76.963091564848,-77.1,-47.5,0
"Max Cu isotope 80",proton,N01,final,P4,-93.526372897747,90.353370605879,81.419248339648,49.5,0,-82.55
"Max Cu isotope 80",proton,N01,final,P5,-64.454572721364,141.40445419148,1.7347624014123,-49.5,0,-82.55
"Max Cu isotope 80",proton,N01,final,P6,-196.13502710225,86.598629394121,-81.419248339648,-49.5,0,82.55
"Max Cu isotope 80",proton,N01,final,P7,-225.20682727864,35.547545808524,-1.7347624014123,49.5,0,82.55
"Max Cu isotope 80",proton,N01,final,P8,-132.30082419798,178.15850438479,62.027821537256,0,83.7,-71.005
"Max Cu isotope 80",proton,N01,final,P9,-245.56515688502,131.01752813117,-9.4967155029501,0,83.7,71.005
"Max Cu isotope 80",proton,N01,final,P11,-142.42524471094,8.4912645633521,-50.365845391314,0,-80.25,50
"Max Cu isotope 80",proton,N01,final,P16,-92.18824001718,236.08641897352,-5.4335179598167,-95.95,87.15,-88.25
"Max Cu isotope 80",proton,N01,final,P17,-67.683569618831,185.42838177826,-87.092484988505,-142.75,8.6,-49.85
"Max Cu isotope 80",proton,N01,final,P18,-147.20229343333,152.33243548937,-137.30723284365,-142.75,8.6,49.85
"Max Cu isotope 80",proton,N01,final,P19,-232.96110614817,177.49630342698,-94.329235075487,-95.95,87.15,88.25
"Max Cu isotope 80",neutron,N01,final,U10,-153.04129023799,236.9961536998,-84.885806545804,-142.5,95,0
"Max Cu isotope 80",neutron,N01,final,U11,-65.397283903326,285.14772371896,-88.184840490119,-195.72263321808,85.817741904317,-84.225688576967
"Max Cu isotope 80",neutron,N01,final,U13,-199.75072960118,229.22939141628,-173.02680066701,-195.72263321808,85.817741904317,84.225688576967
"Max Cu isotope 80",nuclet,N010,initial,N010,-233.97970197311,83.67594293502,144.33762204589,0,0,0
"Max Cu isotope 80",proton,N010,initial,P0,-194.40503760734,87.518816718847,219.92021436328,67.9,51.8,0
"Max Cu isotope 80",proton,N010,initial,P1,-154.95369639842,39.520780837581,141.91437978433,77.1,-47.5,0
"Max Cu isotope 80",proton,N010,initial,P2,-306.7719438463,127.11116930945,154.74534191518,-67.9,51.8,0
"Max Cu isotope 80",proton,N010,initial,P3,-282.54557373309,84.477634810119,67.908744059022,-77.1,-47.5,0
"Max Cu isotope 80",proton,N010,initial,P4,-154.96479435167,138.64234736898,144.63971007566,49.5,0,-82.55
"Max Cu isotope 80",proton,N010,initial,P5,-236.88175839922,167.50569719571,97.126364181978,-49.5,0,-82.55
"Max Cu isotope 80",proton,N010,initial,P6,-312.99460959455,28.709538501058,144.03553401611,-49.5,0,82.55
"Max Cu isotope 80",proton,N010,initial,P7,-231.077645547,-0.1538113256681,191.54887990979,49.5,0,82.55
"Max Cu isotope 80",proton,N010,initial,P8,-231.05844835493,176.13848322681,195.47016960697,0,83.7,-64.55
"Max Cu isotope 80",proton,N010,initial,P9,-290.5749177027,67.606780698168,232.15081058569,0,83.7,64.55
"Max Cu isotope 80",proton,N010,initial,P11,-231.2994350682,5.0197025078681,91.934621070898,0,-80.25,50
"Max Cu isotope 80",proton,N010,initial,P12,-223.21379329301,21.282970473557,287.7977199746,95.95,87.15,88.25
"Max Cu isotope 80",proton,N010,initial,P13,-141.6008818147,4.0740898161652,234.14989050729,142.75,8.6,49.85
"Max Cu isotope 80",proton,N010,initial,P14,-95.638124309099,87.889819809239,205.82254809383,142.75,8.6,-49.85
"Max Cu isotope 80",proton,N010,initial,P15,-141.84542117929,169.66287362077,237.64951600291,95.95,87.15,-88.25
"Max Cu isotope 80",proton,N010,initial,P16,-300.63194037852,225.61112444652,145.55041421506,-95.95,87.15,-88.25
"Max Cu isotope 80",proton,N010,initial,P17,-331.87340951693,171.12705592571,68.801737461035,-142.75,8.6,-49.85
"Max Cu isotope 80",proton,N010,initial,P18,-377.83616702253,87.311325932634,97.1290798745,-142.75,8.6,49.85
"Max Cu isotope 80",proton,N010,initial,P19,-382.00031249225,77.231221299303,195.69861818674,-95.95,87.15,88.25
"Max Cu isotope 80",neutron,N010,initial,U00,-146.52905420423,85.483682346161,291.580164414,142.5,95,0
"Max Cu isotope 80",neutron,N010,initial,U01,-138.37510231739,-5.0304633936257,333.43266321981,195.72263321808,85.817741904317,84.225688576967
"Max Cu isotope 80",neutron,N010,initial,U03,-60.71723070645,136.583128828,285.57128066555,195.72263321808,85.817741904317,-84.225688576967
"Max Cu isotope 80",neutron,N010,initial,U10,-382.35061737142,168.57514396856,154.79932017461,-142.5,95,0
"Max Cu isotope 80",neutron,N010,initial,U11,-384.6162995674,250.70860017308,97.703863063265,-195.72263321808,85.817741904317,-84.225688576967
"Max Cu isotope 80",neutron,N010,initial,U13,-462.27417117834,109.09500795146,145.56524561752,-195.72263321808,85.817741904317,84.225688576967
